Date,Close
2017-06-29,108.8098
2017-06-30,109.9829
2017-07-03,108.2607
2017-07-04,106.9858
2017-07-05,106.4251
2017-07-06,105.4436
2017-07-07,104.6473
2017-07-10,104.7619
2017-07-11,103.7199
2017-07-12,103.3978
2017-07-13,101.7353
2017-07-14,100.9798
2017-07-17,102.1519
2017-07-18,101.7519
2017-07-19,102.0756
2017-07-20,102.7229
2017-07-21,102.3642
2017-07-24,102.9045
2017-07-25,103.1393
2017-07-26,103.7841
2017-07-27,103.2993
2017-07-28,102.1415
2017-07-31,101.3430
2017-08-01,100.9362
2017-08-02,101.4330
2017-08-03,101.3164
2017-08-04,101.0387
2017-08-07,100.9428
2017-08-08,101.9092
2017-08-09,101.4831
2017-08-10,102.8005
2017-08-11,101.8254
2017-08-14,101.3856
2017-08-15,102.1513
2017-08-16,102.6390
2017-08-17,101.9756
2017-08-18,101.9378
2017-08-21,101.4007
2017-08-22,102.1631
2017-08-23,102.6693
2017-08-24,102.1248
2017-08-25,102.5110
2017-08-28,102.2566
2017-08-29,102.2497
2017-08-30,102.3573
2017-08-31,101.9388
2017-09-01,102.3476
2017-09-04,102.7878
2017-09-05,103.2008
2017-09-06,104.1930
2017-09-07,104.0156
2017-09-08,102.8138
2017-09-11,102.4563
2017-09-12,102.6785
2017-09-13,102.7506
2017-09-14,103.2926
2017-09-15,104.0313
2017-09-18,103.9854
2017-09-19,103.9457
2017-09-20,103.1624
2017-09-21,104.0932
2017-09-22,103.9227
2017-09-25,103.0586
2017-09-26,102.1757
2017-09-27,101.8825
2017-09-28,103.2424
2017-09-29,103.9519
2017-10-02,102.5732
2017-10-03,102.5230
2017-10-04,102.7985
2017-10-05,103.3812
2017-10-06,103.7267
2017-10-09,103.2378
2017-10-10,103.6407
2017-10-11,103.2253
2017-10-12,101.4014
2017-10-13,100.8671
2017-10-16,100.3544
2017-10-17,101.1940
2017-10-18,102.1262
2017-10-19,101.3086
2017-10-20,101.5060
2017-10-23,101.6340
2017-10-24,100.4984
2017-10-25,98.8744
2017-10-26,98.8509
2017-10-27,99.0131
2017-10-30,98.5834
2017-10-31,96.4691
2017-11-01,96.4961
2017-11-02,96.0901
2017-11-03,95.4426
2017-11-06,95.2392
2017-11-07,94.4124
2017-11-08,94.8957
2017-11-09,94.9535
2017-11-10,94.5688
2017-11-13,94.8369
2017-11-14,94.8615
2017-11-15,93.7383
2017-11-16,93.6766
2017-11-17,93.3753
2017-11-20,92.1017
2017-11-21,91.6591
2017-11-22,92.0277
2017-11-23,91.6098
2017-11-24,92.7202
2017-11-27,94.0678
2017-11-28,93.8811
2017-11-29,94.3568
2017-11-30,95.9592
2017-12-01,95.7490
2017-12-04,95.0964
2017-12-05,94.8175
2017-12-06,93.8054
2017-12-07,92.8231
2017-12-08,93.0304
2017-12-11,92.7618
2017-12-12,92.9978
2017-12-13,93.4192
2017-12-14,92.8848
2017-12-15,92.7854
2017-12-18,92.6294
2017-12-19,92.1716
2017-12-20,91.5902
2017-12-21,91.8751
2017-12-22,91.8176
2017-12-25,92.1159
2017-12-26,92.9225
2017-12-27,93.7464
2017-12-28,92.9451
2017-12-29,92.3442
2018-01-01,92.1987
2018-01-02,92.3403
2018-01-03,93.1012
2018-01-04,92.4187
2018-01-05,92.1368
2018-01-08,92.3716
2018-01-09,93.3546
2018-01-10,94.4643
2018-01-11,93.7382
2018-01-12,93.6244
2018-01-15,93.0557
2018-01-16,93.7527
2018-01-17,94.1456
2018-01-18,93.9191
2018-01-19,93.4990
2018-01-22,93.7740
2018-01-23,94.5792
2018-01-24,94.0358
2018-01-25,93.8358
2018-01-26,93.9717
2018-01-29,94.0347
2018-01-30,94.3444
2018-01-31,93.6242
2018-02-01,93.2178
2018-02-02,91.6762
2018-02-05,91.7659
2018-02-06,92.6220
2018-02-07,91.1222
2018-02-08,90.6993
2018-02-09,91.4169
2018-02-12,91.3577
2018-02-13,89.9978
2018-02-14,90.9108
2018-02-15,89.9023
2018-02-16,90.9648
2018-02-19,90.5776
2018-02-20,90.1020
2018-02-21,90.1690
2018-02-22,90.1997
2018-02-23,90.6916
2018-02-26,91.1132
2018-02-27,91.0504
2018-02-28,92.0899
2018-03-01,92.6779
2018-03-02,92.9344
2018-03-05,93.0859
2018-03-06,93.0618
2018-03-07,93.0513
2018-03-08,93.6082
2018-03-09,94.0215
2018-03-12,94.1012
2018-03-13,94.9363
2018-03-14,94.7821
2018-03-15,95.1707
2018-03-16,95.8930
2018-03-19,95.0707
2018-03-20,94.9148
2018-03-21,96.2711
2018-03-22,95.5693
2018-03-23,96.5256
2018-03-26,95.7415
2018-03-27,96.1101
2018-03-28,95.3259
2018-03-29,94.8955
2018-03-30,94.6537
2018-04-02,94.2784
2018-04-03,95.1100
2018-04-04,95.8114
2018-04-05,96.5469
2018-04-06,96.7505
2018-04-09,98.1072
2018-04-10,98.9889
2018-04-11,99.3043
2018-04-12,98.5065
2018-04-13,99.1127
2018-04-16,99.6955
2018-04-17,99.8246
2018-04-18,100.4615
2018-04-19,101.1498
2018-04-20,100.9555
2018-04-23,101.4769
2018-04-24,101.8189
2018-04-25,102.1336
2018-04-26,101.9013
2018-04-27,101.5687
2018-04-30,101.7205
2018-05-01,102.9739
2018-05-02,105.0090
2018-05-03,104.7461
2018-05-04,103.8998
2018-05-07,103.6637
2018-05-08,103.0109
2018-05-09,102.7133
2018-05-10,103.1014
2018-05-11,102.3858
2018-05-14,102.9514
2018-05-15,103.6750
2018-05-16,105.0253
2018-05-17,106.6574
2018-05-18,107.5887
2018-05-21,109.6621
2018-05-22,109.2714
2018-05-23,109.5763
2018-05-24,109.7881
2018-05-25,110.2412
2018-05-28,111.2281
2018-05-29,110.9920
2018-05-30,112.6191
2018-05-31,113.8614
2018-06-01,114.2508
2018-06-04,114.7529
2018-06-05,113.9105
2018-06-06,111.6824
2018-06-07,111.6667
2018-06-08,112.0218
2018-06-11,112.2965
2018-06-12,111.3569
2018-06-13,111.0124
2018-06-14,112.6821
2018-06-15,113.4227
2018-06-18,114.0636
2018-06-19,113.8441
2018-06-20,114.6022
2018-06-21,115.8821
2018-06-22,116.6725
2018-06-25,116.3582
2018-06-26,116.7007
2018-06-27,115.9383
2018-06-28,115.7220
2018-06-29,116.3538
2018-07-02,115.9202
2018-07-03,115.7745
2018-07-04,117.2091
2018-07-05,117.1226
2018-07-06,117.9303
2018-07-09,117.7168
2018-07-10,116.7060
2018-07-11,116.7845
2018-07-12,116.5174
2018-07-13,114.6996
2018-07-16,113.6558
2018-07-17,113.3402
2018-07-18,114.7823
2018-07-19,114.3204
2018-07-20,114.3639
2018-07-23,115.0246
2018-07-24,115.3713
2018-07-25,115.1285
2018-07-26,116.8065
2018-07-27,118.1612
2018-07-30,115.9160
2018-07-31,116.8996
2018-08-01,117.4930
2018-08-02,118.5083
2018-08-03,118.6706
2018-08-06,119.5460
2018-08-07,121.5109
2018-08-08,123.2919
2018-08-09,125.1780
2018-08-10,126.3353
2018-08-13,127.3686
2018-08-14,128.4301
2018-08-15,127.3507
2018-08-16,129.8077
2018-08-17,130.1428
2018-08-20,130.5713
2018-08-21,130.7833
2018-08-22,131.3731
2018-08-23,129.2128
2018-08-24,129.5386
2018-08-27,128.2956
2018-08-28,127.3547
2018-08-29,125.5263
2018-08-30,123.8664
2018-08-31,124.5375
2018-09-03,124.1222
2018-09-04,124.0963
2018-09-05,124.0018
2018-09-06,122.9143
2018-09-07,122.2844
2018-09-10,121.1130
2018-09-11,120.8810
2018-09-12,118.7899
2018-09-13,118.4812
2018-09-14,119.4324
2018-09-17,120.6810
2018-09-18,121.8804
2018-09-19,122.4432
2018-09-20,121.5154
2018-09-21,122.4842
2018-09-24,123.0718
2018-09-25,123.4070
2018-09-26,122.2636
2018-09-27,122.7207
2018-09-28,124.2065
2018-10-01,125.0272
2018-10-02,124.8629
2018-10-03,125.4867
2018-10-04,125.5587
2018-10-05,125.8091
2018-10-08,126.7461
2018-10-09,127.1697
2018-10-10,127.3138
2018-10-11,127.7816
2018-10-12,127.0003
2018-10-15,126.0424
2018-10-16,126.6082
2018-10-17,126.0661
2018-10-18,126.7087
2018-10-19,124.8914
2018-10-22,126.1816
2018-10-23,126.1459
2018-10-24,127.9354
2018-10-25,125.4499
2018-10-26,123.8102
2018-10-29,125.2998
2018-10-30,125.5276
2018-10-31,125.9070
2018-11-01,126.1036
2018-11-02,126.3377
2018-11-05,126.9623
2018-11-06,125.9940
2018-11-07,125.8931
2018-11-08,127.3039
2018-11-09,127.5632
2018-11-12,126.9923
2018-11-13,127.1635
2018-11-14,128.3219
2018-11-15,128.1867
2018-11-16,128.0745
2018-11-19,128.6609
2018-11-20,129.6287
2018-11-21,131.2711
2018-11-22,131.2088
2018-11-23,131.6577
2018-11-26,132.8591
2018-11-27,130.8949
2018-11-28,131.1267
2018-11-29,131.7005
2018-11-30,131.6918
2018-12-03,130.8621
2018-12-04,131.5693
2018-12-05,132.9913
2018-12-06,132.9803
2018-12-07,132.5439
2018-12-10,132.3980
2018-12-11,134.1754
2018-12-12,135.6316
2018-12-13,135.7708
2018-12-14,134.6549
2018-12-17,133.3655
2018-12-18,133.1078
2018-12-19,132.8586
2018-12-20,133.2413
2018-12-21,132.1128
2018-12-24,132.0723
2018-12-25,132.7423
2018-12-26,131.0231
2018-12-27,133.5958
2018-12-28,134.3230
2018-12-31,135.0003
2019-01-01,133.6732
2019-01-02,132.6588
2019-01-03,133.8659
2019-01-04,134.9414
2019-01-07,132.3880
2019-01-08,133.7449
2019-01-09,134.6468
2019-01-10,135.4398
2019-01-11,134.3235
2019-01-14,134.7139
2019-01-15,134.1563
2019-01-16,134.8821
2019-01-17,137.0368
2019-01-18,137.8696
2019-01-21,139.1346
2019-01-22,138.8965
2019-01-23,137.8575
2019-01-24,137.9905
2019-01-25,139.2843
2019-01-28,141.0883
2019-01-29,141.1422
2019-01-30,141.5588
2019-01-31,141.2224
2019-02-01,139.3760
2019-02-04,139.5975
2019-02-05,140.1193
2019-02-06,139.7701
2019-02-07,139.6978
2019-02-08,137.7802
2019-02-11,137.9682
2019-02-12,139.6616
2019-02-13,139.7610
2019-02-14,140.5701
2019-02-15,141.2086
2019-02-18,140.4638
2019-02-19,140.8323
2019-02-20,140.0193
2019-02-21,143.5281
2019-02-22,143.8998
2019-02-25,142.7535
2019-02-26,141.1011
2019-02-27,142.9617
2019-02-28,143.8113
2019-03-01,144.4088
2019-03-04,142.9394
2019-03-05,142.4118
2019-03-06,141.1325
2019-03-07,142.5334
2019-03-08,142.0515
2019-03-11,144.4358
2019-03-12,145.1797
2019-03-13,144.9279
2019-03-14,146.6564
2019-03-15,144.2913
2019-03-18,143.4407
2019-03-19,143.0982
2019-03-20,144.4829
2019-03-21,145.8902
2019-03-22,146.4463
2019-03-25,144.4644
2019-03-26,143.9695
2019-03-27,142.8039
2019-03-28,144.3978
2019-03-29,144.0062
2019-04-01,144.8303
2019-04-02,147.1762
2019-04-03,147.2177
2019-04-04,148.1932
2019-04-05,147.8603
2019-04-08,148.0491
2019-04-09,148.2324
2019-04-10,148.3825
2019-04-11,148.5982
2019-04-12,148.2526
2019-04-15,150.6689
2019-04-16,150.0045
2019-04-17,150.4408
2019-04-18,150.2085
2019-04-19,147.5862
2019-04-22,148.8947
2019-04-23,149.3063
2019-04-24,147.7649
2019-04-25,147.0132
2019-04-26,145.2090
2019-04-29,145.6714
2019-04-30,147.6685
2019-05-01,149.2719
2019-05-02,147.8217
2019-05-03,145.8714
2019-05-06,146.6223
2019-05-07,148.7775
2019-05-08,148.9580
2019-05-09,150.3629
2019-05-10,148.7735
2019-05-13,148.7536
2019-05-14,149.4068
2019-05-15,149.0187
2019-05-16,148.8552
2019-05-17,149.8038
2019-05-20,149.1512
2019-05-21,148.0526
2019-05-22,149.0696
2019-05-23,149.4756
2019-05-24,148.3684
2019-05-27,149.0028
2019-05-28,148.4257
2019-05-29,149.3113
2019-05-30,149.4064
2019-05-31,149.1611
2019-06-03,148.3242
2019-06-04,148.6738
2019-06-05,148.7216
2019-06-06,151.1489
2019-06-07,151.1991
2019-06-10,149.6434
2019-06-11,152.3061
2019-06-12,149.8884
2019-06-13,152.0331
2019-06-14,151.0661
2019-06-17,152.8976
2019-06-18,152.7696
2019-06-19,153.5533
2019-06-20,153.6934
2019-06-21,153.6561
2019-06-24,154.4143
2019-06-25,153.7044
2019-06-26,154.4073
2019-06-27,153.1454
2019-06-28,152.3280
2019-07-01,151.7920
2019-07-02,151.7646
2019-07-03,153.3785
2019-07-04,152.4266
2019-07-05,151.4501
2019-07-08,150.1543
2019-07-09,149.7462
2019-07-10,150.5272
2019-07-11,149.6990
2019-07-12,149.4281
2019-07-15,148.7970
2019-07-16,148.9863
2019-07-17,146.6337
2019-07-18,147.4336
2019-07-19,148.6395
2019-07-22,147.7104
2019-07-23,147.7107
2019-07-24,146.6990
2019-07-25,147.9918
2019-07-26,148.8447
2019-07-29,152.5082
2019-07-30,152.3384
2019-07-31,151.3392
2019-08-01,150.8357
2019-08-02,149.3809
2019-08-05,149.7276
2019-08-06,150.2001
2019-08-07,151.4351
2019-08-08,152.0334
2019-08-09,151.6163
2019-08-12,153.3302
2019-08-13,154.1616
2019-08-14,155.3180
2019-08-15,153.9395
2019-08-16,152.9952
2019-08-19,152.2987
2019-08-20,151.9166
2019-08-21,149.3271
2019-08-22,150.9124
2019-08-23,150.7626
2019-08-26,151.9261
2019-08-27,153.0071
2019-08-28,155.0111
2019-08-29,155.8635
2019-08-30,156.4704
2019-09-02,155.6534
2019-09-03,155.9427
2019-09-04,158.3368
2019-09-05,156.2065
2019-09-06,155.4468
2019-09-09,155.9407
2019-09-10,158.1664
2019-09-11,156.9016
2019-09-12,156.4769
2019-09-13,156.8303
2019-09-16,161.0333
2019-09-17,160.0616
2019-09-18,160.0266
2019-09-19,161.1787
2019-09-20,160.4273
2019-09-23,161.1141
2019-09-24,161.8425
2019-09-25,161.5504
2019-09-26,162.2038
2019-09-27,164.7014
2019-09-30,165.0672
2019-10-01,164.6900
2019-10-02,163.8846
2019-10-03,164.3965
2019-10-04,166.0051
2019-10-07,166.4125
2019-10-08,167.0458
2019-10-09,170.9240
2019-10-10,170.0754
2019-10-11,168.7953
2019-10-14,169.3903
2019-10-15,169.3089
2019-10-16,170.3236
2019-10-17,172.2806
2019-10-18,173.0084
2019-10-21,172.9530
2019-10-22,173.9125
2019-10-23,174.8269
2019-10-24,174.9212
2019-10-25,174.3246
2019-10-28,175.5051
2019-10-29,175.4413
2019-10-30,174.0273
2019-10-31,175.2234
2019-11-01,174.7006
2019-11-04,174.1511
2019-11-05,175.2990
2019-11-06,174.3963
2019-11-07,174.3597
2019-11-08,173.1773
2019-11-11,171.2373
2019-11-12,171.8553
2019-11-13,174.2662
2019-11-14,173.2321
2019-11-15,175.0950
2019-11-18,176.8381
2019-11-19,179.2409
2019-11-20,177.8892
2019-11-21,177.1513
2019-11-22,179.7639
2019-11-25,179.9021
2019-11-26,180.1065
2019-11-27,181.3726
2019-11-28,179.6356
2019-11-29,176.0511
2019-12-02,174.7804
2019-12-03,174.9171
2019-12-04,176.5636
2019-12-05,176.0441
2019-12-06,174.1364
2019-12-09,171.7703
2019-12-10,172.5832
2019-12-11,175.2534
2019-12-12,175.0800
2019-12-13,171.7739
2019-12-16,169.0875
2019-12-17,171.6321
2019-12-18,171.3185
2019-12-19,167.0804
2019-12-20,166.2025
2019-12-23,163.2014
2019-12-24,161.2845
2019-12-25,159.6606
2019-12-26,157.6263
2019-12-27,158.0014
2019-12-30,157.2101
2019-12-31,155.4379
2020-01-01,155.5393
2020-01-02,156.4276
2020-01-03,152.7211
2020-01-06,151.6036
2020-01-07,149.1924
2020-01-08,148.2493
2020-01-09,145.3520
2020-01-10,144.7696
2020-01-13,144.0881
2020-01-14,142.9521
2020-01-15,140.5651
2020-01-16,139.3032
2020-01-17,136.9059
2020-01-20,134.1244
2020-01-21,133.9145
2020-01-22,131.5814
2020-01-23,132.8746
2020-01-24,133.4519
2020-01-27,129.7363
2020-01-28,129.6068
2020-01-29,127.3605
2020-01-30,126.8689
2020-01-31,126.3953
2020-02-03,122.8900
2020-02-04,122.0249
2020-02-05,121.1334
2020-02-06,122.0185
2020-02-07,119.7890
2020-02-10,120.3404
2020-02-11,118.2586
2020-02-12,117.2882
2020-02-13,115.6172
2020-02-14,117.1443
2020-02-17,117.4440
2020-02-18,120.4071
2020-02-19,120.8219
2020-02-20,121.5340
2020-02-21,122.2440
2020-02-24,120.8410
2020-02-25,120.2259
2020-02-26,121.6701
2020-02-27,120.5773
2020-02-28,120.3366
2020-03-02,119.7941
2020-03-03,120.1597
2020-03-04,119.1257
2020-03-05,118.4022
2020-03-06,118.2419
2020-03-09,117.8845
2020-03-10,116.1708
2020-03-11,116.9268
2020-03-12,114.6292
2020-03-13,112.5081
2020-03-16,110.3185
2020-03-17,111.1313
2020-03-18,110.1806
2020-03-19,108.4409
2020-03-20,106.5175
2020-03-23,106.6017
2020-03-24,104.8130
2020-03-25,102.7860
2020-03-26,103.1056
2020-03-27,101.2031
2020-03-30,100.3834
2020-03-31,99.9482
2020-04-01,98.9925
2020-04-02,98.5074
2020-04-03,99.6769
2020-04-06,98.6390
2020-04-07,96.7463
2020-04-08,94.2346
2020-04-09,93.6034
2020-04-10,92.8120
2020-04-13,92.7116
2020-04-14,91.8043
2020-04-15,90.8902
2020-04-16,89.7235
2020-04-17,88.7862
2020-04-20,88.5787
2020-04-21,87.8001
2020-04-22,87.5320
2020-04-23,89.1710
2020-04-24,89.3036
2020-04-27,87.2576
2020-04-28,88.7127
2020-04-29,88.7048
2020-04-30,87.3352
2020-05-01,87.9153
2020-05-04,87.5598
2020-05-05,86.5460
2020-05-06,85.5252
2020-05-07,84.1521
2020-05-08,83.8425
2020-05-11,84.5634
2020-05-12,83.8759
2020-05-13,83.9418
2020-05-14,85.4873
2020-05-15,83.8919
2020-05-18,83.7936
2020-05-19,83.1308
2020-05-20,81.7316
2020-05-21,80.3882
2020-05-22,80.0315
2020-05-25,80.1070
2020-05-26,79.2589
2020-05-27,78.9733
2020-05-28,77.9832
2020-05-29,77.1466
2020-06-01,76.2481
2020-06-02,75.8455
2020-06-03,76.9352
2020-06-04,75.8246
2020-06-05,76.5492
2020-06-08,77.5136
2020-06-09,77.2993
2020-06-10,76.8343
2020-06-11,77.2234
2020-06-12,78.1609
2020-06-15,79.8163
2020-06-16,80.5393
2020-06-17,81.8097
2020-06-18,81.5104
2020-06-19,80.8876
2020-06-22,79.6308
2020-06-23,78.8139
2020-06-24,78.5901
2020-06-25,78.7800
2020-06-26,77.8545
2020-06-29,78.5035
2020-06-30,78.4734
2020-07-01,78.0447
2020-07-02,77.5282
2020-07-03,79.0693
2020-07-06,79.2426
2020-07-07,78.6195
2020-07-08,77.9600
2020-07-09,79.3725
2020-07-10,78.9866
2020-07-13,79.9259
2020-07-14,81.0559
2020-07-15,79.3419
2020-07-16,80.4086
2020-07-17,80.2978
2020-07-20,79.5264
2020-07-21,79.1655
2020-07-22,79.6331
2020-07-23,79.9622
2020-07-24,80.3318
2020-07-27,79.8305
2020-07-28,80.8489
2020-07-29,82.0531
2020-07-30,83.5368
2020-07-31,84.3800
2020-08-03,85.9547
2020-08-04,87.7241
2020-08-05,88.3620
2020-08-06,89.1534
2020-08-07,89.6981
2020-08-10,90.2199
2020-08-11,91.0126
2020-08-12,89.6076
2020-08-13,89.3866
2020-08-14,89.8526
2020-08-17,88.1331
2020-08-18,86.9918
2020-08-19,88.3562
2020-08-20,87.5280
2020-08-21,87.1963
2020-08-24,87.5576
2020-08-25,87.2161
2020-08-26,86.5607
2020-08-27,86.1905
2020-08-28,85.8931
2020-08-31,85.4743
2020-09-01,85.6722
2020-09-02,87.0367
2020-09-03,87.3818
2020-09-04,88.7861
2020-09-07,89.4616
2020-09-08,90.2245
2020-09-09,90.7796
2020-09-10,90.5770
2020-09-11,90.9923
2020-09-14,91.3070
2020-09-15,90.4057
2020-09-16,91.1009
2020-09-17,91.6537
2020-09-18,92.0276
2020-09-21,91.5973
2020-09-22,89.3990
2020-09-23,90.7008
2020-09-24,90.6941
2020-09-25,88.8996
2020-09-28,89.4998
2020-09-29,88.9628
2020-09-30,89.5950
2020-10-01,89.5616
2020-10-02,90.5802
2020-10-05,90.8338
2020-10-06,91.1278
2020-10-07,91.3109
2020-10-08,92.4334
2020-10-09,91.3623
2020-10-12,92.4386
2020-10-13,93.0971
2020-10-14,92.6654
2020-10-15,92.7180
2020-10-16,92.3822
2020-10-19,92.4886
2020-10-20,93.3691
2020-10-21,92.8265
2020-10-22,93.5358
2020-10-23,94.4267
2020-10-26,95.0531
2020-10-27,96.5242
2020-10-28,96.5155
2020-10-29,97.2068
2020-10-30,99.5690
2020-11-02,99.6547
2020-11-03,99.5825
2020-11-04,99.6454
2020-11-05,100.2584
2020-11-06,99.7333
2020-11-09,99.5614
2020-11-10,97.9819
2020-11-11,97.0723
2020-11-12,96.1970
2020-11-13,95.2045
2020-11-16,94.8617
2020-11-17,95.5417
2020-11-18,95.2526
2020-11-19,94.1246
2020-11-20,94.3961
2020-11-23,94.6032
2020-11-24,93.4136
2020-11-25,93.5999
2020-11-26,92.7101
2020-11-27,92.2121
2020-11-30,91.6255
2020-12-01,92.3930
2020-12-02,91.7287
2020-12-03,91.5045
2020-12-04,91.7151
2020-12-07,92.6679
2020-12-08,93.7626
2020-12-09,92.9176
2020-12-10,94.0180
2020-12-11,94.3382
2020-12-14,95.4651
2020-12-15,96.4761
2020-12-16,96.0481
2020-12-17,96.1394
2020-12-18,95.9286
2020-12-21,96.3242
2020-12-22,97.8985
2020-12-23,98.0067
2020-12-24,97.4512
2020-12-25,99.8714
2020-12-28,98.9961
2020-12-29,99.0552
2020-12-30,99.0999
2020-12-31,97.9753
2021-01-01,98.7694
2021-01-04,99.8254
2021-01-05,99.8072
2021-01-06,99.9204
2021-01-07,99.8256
2021-01-08,98.2359
2021-01-11,98.5203
2021-01-12,97.4272
2021-01-13,96.6074
2021-01-14,97.0276
2021-01-15,97.9371
2021-01-18,97.1955
2021-01-19,98.3063
2021-01-20,100.0202
2021-01-21,100.2417
2021-01-22,100.2293
2021-01-25,100.4817
2021-01-26,100.1619
2021-01-27,99.4177
2021-01-28,100.0858
2021-01-29,100.8293
2021-02-01,100.4157
2021-02-02,100.0948
2021-02-03,99.5699
2021-02-04,98.9747
2021-02-05,98.1353
2021-02-08,96.8099
2021-02-09,97.6993
2021-02-10,97.4370
2021-02-11,97.5598
2021-02-12,99.2837
2021-02-15,98.8907
2021-02-16,99.4906
2021-02-17,98.2926
2021-02-18,97.7732
2021-02-19,98.4728
2021-02-22,98.2883
2021-02-23,97.0286
2021-02-24,95.6917
2021-02-25,96.0479
2021-02-26,95.2621
2021-03-01,95.9237
2021-03-02,96.2216
2021-03-03,95.9829
2021-03-04,95.9726
2021-03-05,96.7009
2021-03-08,96.7800
2021-03-09,95.9719
2021-03-10,96.3208
2021-03-11,96.0509
2021-03-12,95.8916
2021-03-15,96.4533
2021-03-16,96.7984
2021-03-17,97.7726
2021-03-18,97.6525
2021-03-19,97.2872
2021-03-22,97.0287
2021-03-23,97.4204
2021-03-24,96.7420
2021-03-25,96.4675
2021-03-26,95.7618
2021-03-29,95.1217
2021-03-30,95.0140
2021-03-31,97.2220
2021-04-01,96.9291
2021-04-02,97.2140
2021-04-05,97.3523
2021-04-06,97.2480
2021-04-07,97.3295
2021-04-08,99.1664
2021-04-09,98.9824
2021-04-12,100.5181
2021-04-13,101.1799
2021-04-14,100.4268
2021-04-15,99.8831
2021-04-16,99.5153
2021-04-19,98.5777
2021-04-20,99.6854
2021-04-21,100.1232
2021-04-22,100.6710
2021-04-23,99.7787
2021-04-26,100.2665
2021-04-27,99.8290
2021-04-28,102.1504
2021-04-29,102.1239
2021-04-30,102.4503
2021-05-03,102.9026
2021-05-04,102.5133
2021-05-05,102.2042
2021-05-06,101.8934
2021-05-07,102.7559
2021-05-10,102.1280
2021-05-11,102.0370
2021-05-12,102.4061
2021-05-13,102.0803
2021-05-14,100.8632
2021-05-17,99.8197
2021-05-18,99.4952
2021-05-19,98.6696
2021-05-20,99.6041
2021-05-21,99.6735
2021-05-24,99.7043
2021-05-25,98.8371
2021-05-26,99.3685
2021-05-27,99.0954
2021-05-28,98.2842
2021-05-31,97.7599
2021-06-01,99.9749
2021-06-02,99.4690
2021-06-03,98.7297
2021-06-04,99.8302
2021-06-07,100.5598
2021-06-08,100.3462
2021-06-09,101.6745
2021-06-10,100.3656
2021-06-11,99.9738
2021-06-14,98.5277
2021-06-15,99.8175
2021-06-16,99.9023
2021-06-17,102.3498
2021-06-18,102.8283
2021-06-21,103.3231
